# Watanabe et al 2014 - host factors from PPI and RNAi
SAMHD1	watanabe
RPS15	watanabe
RPL11	watanabe
RPS19	watanabe
MAP1B	watanabe
STK38	watanabe
HNRNPK	watanabe
EIF4B	watanabe
RPS7	watanabe
BAG3	watanabe
NAP1L1	watanabe
SF3B1	watanabe
S100A10	watanabe
HNRNPM	watanabe
RPL15	watanabe
PSMD2	watanabe
RPS14	watanabe
HSPB1	watanabe
GPRASP2	watanabe
PRKAR1A	watanabe
KCTD17	watanabe
INF2	watanabe
RAB18	watanabe
ARFGEF2	watanabe
TNPO1	watanabe
CLNS1A	watanabe
COPS7A	watanabe
COPS7B	watanabe
PLOD3	watanabe
ARHGEF10L	watanabe
BASP1	watanabe
GDI1	watanabe
DDX3X	watanabe
JAK1	watanabe
SYNCRIP	watanabe
RAN	watanabe
VIM	watanabe
KHSRP	watanabe
SNRPA1	watanabe
PRPS1	watanabe
PSMA1	watanabe
PSMD14	watanabe
PSMC6	watanabe
CTNNB1	watanabe
DAP3	watanabe
EIF3A	watanabe
CLTC	watanabe
ITGA3	watanabe
PSMD1	watanabe
CAD	watanabe
COPA	watanabe
ADSL	watanabe
LGALS3BP	watanabe
PSMD8	watanabe
TAF15	watanabe
SFRS2B	watanabe
CCDC88C	watanabe
CCDC42	watanabe
PCDHB12	watanabe
DHX8	watanabe
OSMR	watanabe
TSC1	watanabe
MRPS18B	watanabe
TTN	watanabe
NDUFA10	watanabe
PLIN3	watanabe
